"id","user_name","raw_timestamp_part_1","raw_timestamp_part_2","cvtd_timestamp","new_window","num_window","roll_belt","pitch_belt","yaw_belt","total_accel_belt","kurtosis_roll_belt","kurtosis_picth_belt","kurtosis_yaw_belt","skewness_roll_belt","skewness_roll_belt.1","skewness_yaw_belt","max_roll_belt","max_picth_belt","max_yaw_belt","min_roll_belt","min_pitch_belt","min_yaw_belt","amplitude_roll_belt","amplitude_pitch_belt","amplitude_yaw_belt","var_total_accel_belt","avg_roll_belt","stddev_roll_belt","var_roll_belt","avg_pitch_belt","stddev_pitch_belt","var_pitch_belt","avg_yaw_belt","stddev_yaw_belt","var_yaw_belt","gyros_belt_x","gyros_belt_y","gyros_belt_z","accel_belt_x","accel_belt_y","accel_belt_z","magnet_belt_x","magnet_belt_y","magnet_belt_z","roll_arm","pitch_arm","yaw_arm","total_accel_arm","var_accel_arm","avg_roll_arm","stddev_roll_arm","var_roll_arm","avg_pitch_arm","stddev_pitch_arm","var_pitch_arm","avg_yaw_arm","stddev_yaw_arm","var_yaw_arm","gyros_arm_x","gyros_arm_y","gyros_arm_z","accel_arm_x","accel_arm_y","accel_arm_z","magnet_arm_x","magnet_arm_y","magnet_arm_z","kurtosis_roll_arm","kurtosis_picth_arm","kurtosis_yaw_arm","skewness_roll_arm","skewness_pitch_arm","skewness_yaw_arm","max_roll_arm","max_picth_arm","max_yaw_arm","min_roll_arm","min_pitch_arm","min_yaw_arm","amplitude_roll_arm","amplitude_pitch_arm","amplitude_yaw_arm","roll_dumbbell","pitch_dumbbell","yaw_dumbbell","kurtosis_roll_dumbbell","kurtosis_picth_dumbbell","kurtosis_yaw_dumbbell","skewness_roll_dumbbell","skewness_pitch_dumbbell","skewness_yaw_dumbbell","max_roll_dumbbell","max_picth_dumbbell","max_yaw_dumbbell","min_roll_dumbbell","min_pitch_dumbbell","min_yaw_dumbbell","amplitude_roll_dumbbell","amplitude_pitch_dumbbell","amplitude_yaw_dumbbell","total_accel_dumbbell","var_accel_dumbbell","avg_roll_dumbbell","stddev_roll_dumbbell","var_roll_dumbbell","avg_pitch_dumbbell","stddev_pitch_dumbbell","var_pitch_dumbbell","avg_yaw_dumbbell","stddev_yaw_dumbbell","var_yaw_dumbbell","gyros_dumbbell_x","gyros_dumbbell_y","gyros_dumbbell_z","accel_dumbbell_x","accel_dumbbell_y","accel_dumbbell_z","magnet_dumbbell_x","magnet_dumbbell_y","magnet_dumbbell_z","roll_forearm","pitch_forearm","yaw_forearm","kurtosis_roll_forearm","kurtosis_picth_forearm","kurtosis_yaw_forearm","skewness_roll_forearm","skewness_pitch_forearm","skewness_yaw_forearm","max_roll_forearm","max_picth_forearm","max_yaw_forearm","min_roll_forearm","min_pitch_forearm","min_yaw_forearm","amplitude_roll_forearm","amplitude_pitch_forearm","amplitude_yaw_forearm","total_accel_forearm","var_accel_forearm","avg_roll_forearm","stddev_roll_forearm","var_roll_forearm","avg_pitch_forearm","stddev_pitch_forearm","var_pitch_forearm","avg_yaw_forearm","stddev_yaw_forearm","var_yaw_forearm","gyros_forearm_x","gyros_forearm_y","gyros_forearm_z","accel_forearm_x","accel_forearm_y","accel_forearm_z","magnet_forearm_x","magnet_forearm_y","magnet_forearm_z","classe"
"51","carlitos",1323084233,937221,"05/12/2011 11:23","no",13,1.29,7.58,-94.1,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-0.03,-20,3,21,-7,604,-311,-130,19.4,-162,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,-0.02,-0.02,-289,110,-127,-367,339,505,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,13.099337,-70.07065749,-85.28282245,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.02,0,-232,47,-271,-554,295,-67,25,-63.8,-149,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0,-0.03,191,204,-216,-11,656,473,"A"
"52","carlitos",1323084233,948290,"05/12/2011 11:23","yes",13,1.27,7.56,-94.1,3,"-0.997130","#DIV/0!","#DIV/0!","0.007518","#DIV/0!","#DIV/0!",-94.1,3,"-1.0",-94.4,3,"-1.0",0.3,0,"0.0000",0,1.4,0.1,0,7.9,0.2,0,-94.3,0.1,0.01,0,0,-0.03,-19,4,21,0,601,-312,-130,19.4,-162,34,0,-129.6863,0.4686,0.2196,20.0451,0.4491,0.2017,-161.5882,0.4971,0.2471,0.02,-0.02,-0.03,-290,110,-127,-369,348,505,"-1.46054","-1.94121","#DIV/0!","0.20074","0.36953","#DIV/0!",20.7,-161,34,19.4,-162,34,1.3,1,0,13.2,-70.4,-84.9,"2.1593","1.1355","#DIV/0!","-1.0112","0.7419","#DIV/0!",-70,-83.9,"2.2",-71.4,-85.3,"2.2",1.41,1.39,"0.00",37,0.0196,13.1455,0.3015,0.0909,-70.4565,0.2687,0.0722,-84.886,0.2864,0.082,-0.02,-0.02,-0.02,-232,47,-269,-561,289,-61,24.9,-63.8,-149,"-0.6814","-1.3020","#DIV/0!","0.6098","0.0685","#DIV/0!",-63.6,-149,"-0.7",-63.9,-151,"-0.7",0.3,2,"0.00",36,0,26.18627,0.57585,0.33161,-63.79412,0.10082,0.01016,-150.03922,0.77358,0.59843,0.02,0,-0.05,190,207,-216,-10,653,467,"A"
"53","carlitos",1323084234,399,"05/12/2011 11:23","no",14,1.26,7.54,-94.1,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-0.03,-19,3,22,-2,605,-311,-130,19.4,-162,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,-0.02,-0.03,-287,108,-125,-371,342,508,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,13.71142288,-70.75201249,-84.4415855,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.02,-0.02,-233,49,-268,-553,290,-66,24.9,-63.8,-149,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,-0.02,-0.05,192,204,-217,-12,653,475,"A"
"54","carlitos",1323084234,64349,"05/12/2011 11:23","no",14,1.25,7.46,-94.1,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-0.02,-20,4,23,-8,599,-316,-130,19.3,-162,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0,-0.02,-289,111,-124,-364,348,533,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,13.43498726,-70.78431067,-84.4840986,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02,-0.02,-0.02,-233,48,-268,-562,300,-65,24.9,-63.8,-149,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.03,-0.03,192,204,-215,-15,651,474,"A"
"55","carlitos",1323084234,128295,"05/12/2011 11:23","no",14,1.26,7.47,-94.2,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0,-0.02,-17,4,21,-3,599,-292,-130,19.2,-162,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,-0.02,-0.03,-285,109,-122,-365,343,518,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,14.27102761,-71.46548346,-83.57624877,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02,-0.02,-0.02,-235,51,-266,-558,294,-67,24.9,-63.8,-149,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.02,-0.02,190,204,-216,-20,660,476,"A"
"56","carlitos",1323084234,140346,"05/12/2011 11:23","no",14,1.27,7.46,-94.1,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0,-0.02,-18,3,20,-4,596,-313,-130,19.2,-162,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,-0.02,-0.02,-287,110,-124,-370,338,519,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,13.58004112,-71.02860105,-84.20204033,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02,-0.02,0,-236,49,-270,-555,289,-71,25,-63.8,-149,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.03,-0.03,193,204,-215,-11,649,477,"A"
"57","carlitos",1323084234,248292,"05/12/2011 11:23","no",14,1.25,7.45,-94.1,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0,-0.02,-19,1,23,2,597,-304,-131,19.1,-162,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,-0.02,-0.02,-290,110,-125,-369,334,513,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,13.40681541,-70.60607434,-84.66896285,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02,-0.02,-0.02,-233,48,-269,-551,304,-52,24.9,-63.8,-149,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.02,-0.05,190,205,-214,-16,655,472,"A"
"58","carlitos",1323084234,268317,"05/12/2011 11:23","no",14,1.23,7.43,-94.1,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-0.02,-21,3,22,-4,598,-306,-131,19,-162,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,-0.02,0,-289,110,-124,-368,335,518,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,13.65784101,-70.78551893,-84.42283544,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.02,0,-234,49,-269,-557,298,-63,24.9,-63.8,-149,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02,-0.03,-0.05,194,205,-215,-17,650,463,"A"
"59","carlitos",1323084234,340471,"05/12/2011 11:23","no",14,1.24,7.43,-94.1,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-0.02,-19,4,22,2,598,-314,-131,19,-162,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.02,0,-289,111,-120,-372,335,521,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,13.41047767,-70.99594236,-84.28004856,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02,0,0,-234,48,-268,-559,298,-70,24.9,-63.8,-149,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.02,-0.03,192,202,-211,-22,660,477,"A"
"60","carlitos",1323084234,360305,"05/12/2011 11:23","no",14,1.25,7.41,-94.1,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-0.02,-21,4,21,-2,600,-304,-131,19,-162,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.03,0,-290,111,-123,-368,343,510,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,13.10320545,-70.45974712,-84.89472246,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02,0,0,-233,47,-270,-555,295,-77,24.9,-63.8,-149,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,-0.03,-0.02,192,202,-213,-13,655,477,"A"
"61","carlitos",1323084234,360338,"05/12/2011 11:23","no",14,1.26,7.41,-94.1,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-0.02,-20,3,21,-5,599,-314,-131,18.9,-162,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.03,0,-290,111,-124,-375,334,525,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,13.15834491,-70.81598707,-84.52580163,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.02,0,-233,47,-268,-558,296,-65,25,-63.8,-149,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,-0.03,0,191,201,-213,-16,663,467,"A"
"62","carlitos",1323084234,368301,"05/12/2011 11:23","no",14,1.26,7.4,-94.1,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-0.02,-20,3,22,-6,606,-314,-131,18.9,-162,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.02,-0.02,-290,111,-125,-374,342,511,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,13.37871611,-70.42855971,-84.85305745,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02,-0.02,0,-233,48,-270,-557,291,-70,25,-63.8,-149,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,-0.02,0,192,202,-214,-12,649,476,"A"
"63","carlitos",1323084234,468352,"05/12/2011 11:23","no",14,1.27,7.35,-94.1,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-0.03,-20,4,21,-7,603,-312,-131,18.8,-162,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.02,0,-289,111,-121,-369,341,514,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,13.40681541,-70.60607434,-84.66896285,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.02,0,-233,48,-269,-554,297,-54,25,-63.7,-149,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,-0.02,0.02,187,206,-215,-13,655,471,"A"
"64","carlitos",1323084234,488300,"05/12/2011 11:23","no",14,1.28,7.35,-94.1,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-0.02,-19,5,22,-6,609,-310,-131,18.8,-162,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.02,0,-289,110,-123,-365,334,504,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,13.10320545,-70.45974712,-84.89472246,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.02,0,-233,47,-270,-553,300,-68,25,-63.7,-149,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0,-0.02,192,207,-216,-11,667,475,"A"
"65","carlitos",1323084234,512451,"05/12/2011 11:23","no",14,1.28,7.33,-94.1,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-0.03,-19,3,21,-3,605,-319,-131,18.8,-162,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,-0.02,0,-288,109,-125,-368,339,510,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,13.38245941,-70.81758832,-84.46500278,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.02,0,-234,48,-269,-564,288,-69,24.9,-63.7,-149,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0,-0.02,190,208,-215,-22,654,475,"A"
"66","carlitos",1323084234,632334,"05/12/2011 11:23","no",14,1.23,7.31,-94.1,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-0.03,-21,5,20,-3,599,-302,-131,18.6,-162,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,-0.02,-0.02,-289,109,-125,-373,335,511,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,13.15834491,-70.81598707,-84.52580163,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.03,0,-233,47,-268,-558,293,-63,24.8,-63.7,-149,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,-0.02,-0.02,193,201,-214,-16,657,471,"A"
"67","carlitos",1323084234,704300,"05/12/2011 11:23","no",14,1.23,7.32,-94.1,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-0.03,-17,2,21,-3,598,-317,-131,18.6,-162,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,-0.02,-0.03,-289,111,-124,-363,331,513,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,13.32663754,-70.46303572,-84.83261299,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.03,0,-234,48,-271,-550,298,-64,24.8,-63.7,-149,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0,0,193,203,-213,-17,652,472,"A"
"68","carlitos",1323084234,736315,"05/12/2011 11:23","no",14,1.2,7.28,-94.1,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-0.03,-19,2,20,-3,601,-295,-131,18.6,-162,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,-0.02,-0.02,-288,111,-125,-363,348,518,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,13.15834491,-70.81598707,-84.52580163,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.03,0,-233,47,-268,-556,294,-64,24.8,-63.7,-149,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,-0.02,0,194,203,-212,-13,657,473,"A"
"69","carlitos",1323084234,736372,"05/12/2011 11:23","no",14,1.17,7.27,-94.1,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-0.03,-20,2,21,-6,595,-302,-131,18.5,-162,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,-0.02,-0.03,-289,111,-122,-364,339,507,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,12.88149984,-70.84703902,-84.56669062,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.03,0,-233,46,-268,-557,291,-64,24.8,-63.6,-149,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,-0.02,0,191,202,-214,-10,655,475,"A"
"70","carlitos",1323084234,740365,"05/12/2011 11:23","no",14,1.16,7.29,-94.1,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0,-0.02,-20,4,21,1,601,-313,-131,18.5,-162,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.03,-0.02,-289,109,-122,-371,335,526,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,13.38245941,-70.81758832,-84.46500278,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.03,0,-234,48,-269,-553,293,-55,24.8,-63.6,-149,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0,0.02,193,203,-213,-17,656,471,"A"
"71","carlitos",1323084234,768274,"05/12/2011 11:23","no",14,1.15,7.29,-94.1,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0,-0.02,-19,4,22,-9,597,-302,-131,18.4,-162,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.02,-0.02,-290,111,-123,-371,350,510,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,12.88493577,-71.23827887,-84.17631287,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.03,0,-234,46,-267,-552,295,-53,24.6,-63.6,-149,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.03,0,190,204,-213,-13,655,467,"A"
"72","carlitos",1323084234,832288,"05/12/2011 11:23","no",14,1.16,7.27,-94.1,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-0.02,-19,3,22,-6,605,-308,-131,18.4,-162,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,-0.02,-0.02,-290,111,-123,-364,338,510,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,13.43498726,-70.78431067,-84.4840986,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.03,0,-233,48,-268,-561,296,-69,24.5,-63.7,-149,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.05,0,195,204,-215,-15,652,472,"A"
"73","carlitos",1323084234,936313,"05/12/2011 11:23","no",14,1.18,7.26,-94.1,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0,-0.03,-18,4,23,-1,602,-314,-131,18.2,-162,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,-0.02,-0.02,-290,110,-123,-370,340,515,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,13.63302557,-70.99624864,-84.21990017,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,-0.02,-0.02,-235,49,-269,-561,294,-58,23.6,-63.9,-148,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.05,-0.05,193,206,-211,-7,656,468,"A"
"74","carlitos",1323084234,952372,"05/12/2011 11:23","no",14,1.19,7.25,-94.1,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0,-0.02,-19,2,25,-2,604,-310,-131,18.2,-162,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,-0.02,0,-290,110,-122,-372,335,510,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,13.00511957,-70.91432223,-84.46784499,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.02,0,-236,47,-271,-553,292,-70,23.5,-63.9,-148,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.02,-0.03,195,204,-212,-6,653,469,"A"
"75","carlitos",1323084234,972505,"05/12/2011 11:23","no",14,1.18,7.25,-94.1,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0,-0.02,-19,5,20,-1,606,-308,-131,18.1,-162,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,-0.02,0,-289,110,-122,-368,335,513,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,12.22402703,-70.19486698,-85.38055864,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.03,-0.02,-233,44,-272,-556,291,-65,23.4,-63.8,-147,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,0,0.02,195,204,-210,-6,648,466,"A"
"76","carlitos",1323084234,984276,"05/12/2011 11:23","yes",14,1.18,7.26,-94.1,3,"7.515290","#DIV/0!","#DIV/0!","-3.031527","#DIV/0!","#DIV/0!",-94.1,3,"7.5",-94.2,3,"7.5",0.1,0,"0.0000",0,1.2,0,0,7.4,0.1,0,-94.1,0,0,0.02,0,-0.03,-20,3,22,-8,602,-309,-131,18.1,-162,34,0,-130.7826,0.417,0.1739,18.7435,0.3716,0.1381,-162,0,0,0.02,-0.03,-0.02,-289,110,-122,-369,341,510,"-1.10021","#DIV/0!","#DIV/0!","-0.03359","#DIV/0!","#DIV/0!",19.4,-162,34,18.1,-162,34,1.3,0,0,12.9,-70.5,-85,"0.3758","1.4197","#DIV/0!","0.0809","0.1242","#DIV/0!",-70,-83.6,"0.4",-71.5,-85.4,"0.4",1.43,1.8,"0.00",37,0.0217,13.2357,0.3689,0.1361,-70.7346,0.2798,0.0783,-84.5852,0.3249,0.1056,0,-0.02,-0.03,-232,46,-269,-563,295,-51,23.4,-63.8,-147,"-0.2516","3.2626","#DIV/0!","0.3672","1.9917","#DIV/0!",-63.6,-147,"-0.3",-63.9,-149,"-0.3",0.3,2,"0.00",36,0,24.65,0.4934,0.24344,-63.75217,0.07814,0.00611,-148.73913,0.53478,0.28599,0.06,0,0.03,192,205,-213,-5,653,475,"A"
